LAMMPS data file via write_data, version 29 Aug 2024, timestep = 50593, units = real

96 atoms
2 atom types
99 bonds
1 bond types

-7.7862 7.7862 xlo xhi
-4.7575 4.7575 ylo yhi
-2 2 zlo zhi

Masses

1 1
2 1

Pair Coeffs # lj/cut

1 0.1 3
2 0.1 3

Bond Coeffs # harmonic

1 300 1.2

Atoms # bond

25 1 2 -5.797714657826562 -4.659045748499562 -0.2717541352264168 0 0 0
82 1 2 -0.9022783761257225 -3.717285151152882 1.1264178443520096 0 0 0
83 1 2 -0.3324958000291798 -3.3300931303007815 0.10566689464453116 0 0 0
84 1 2 -0.2248837263386864 -3.0756028387565233 1.2511419592090767 0 0 0
85 1 2 0.1916037731306138 -2.700832022441494 0.1657780299660149 0 0 0
86 1 2 1.3610844129301642 -2.375227663014973 0.24360636261385127 0 0 0
4 1 1 1.778134048139464 -2.2650520315349114 -0.8800465088761374 0 0 0
35 1 2 1.750613421586837 -0.7820605510662451 0.9560612582247211 0 0 0
36 1 2 1.6750730178631528 -1.6171781881637852 0.08826824053581744 0 0 0
87 1 2 2.167818599723513 -1.890888630424965 0.1351376756620616 0 0 0
81 1 2 -1.7125944125766868 -4.535886590578081 0.8403817515568038 0 0 0
30 1 2 -0.9186123369304255 -0.08611019754456438 0.04838347196606642 0 0 0
31 1 2 -0.741108109895402 0.024990546111956044 1.1808357067909239 0 0 0
80 1 2 -1.7961221859075496 -4.460589291164231 -0.3523108643577679 0 0 0
34 1 2 1.2987602832953187 0.10338384403419372 1.6207252384512616 0 0 0
88 1 2 2.755777173371398 -2.1648643654904114 -0.9287498209799542 0 0 0
89 1 2 3.7499732941235426 -2.4400434806878195 -1.504362613793251 0 0 0
90 1 2 4.0806803082380885 -2.3093931816950466 1.3949013947231965 0 0 -1
91 1 2 4.371123391657192 -2.5144377384408916 -1.5289414301433308 0 0 0
92 1 2 5.404438875466422 -2.6098487412344045 -0.9049380273912593 0 0 0
93 1 2 5.997587145493012 -2.4620411063805885 0.11393393163509859 0 0 0
94 1 2 6.573756452967848 -2.020999119187443 -0.8936301366000974 0 0 0
95 1 2 6.34246213401754 -1.7870273511774712 0.22406252790051814 0 0 0
39 1 2 6.287885158771053 -4.6374383650145585 1.8755791137706659 0 1 0
76 1 2 3.8429197668622024 4.613497749202224 0.5801895357861192 0 0 0
96 1 2 6.301156520590882 -0.7582057749090527 0.782024874491924 0 0 0
38 1 2 5.674104573630944 4.534587635076078 0.980347110536742 0 0 0
6 1 1 6.152621885035527 -0.3807364980123634 1.8454655704798744 0 0 0
1 1 1 -5.879031471097487 0.17177620563460744 0.8390478188253889 0 0 0
57 1 2 -6.481770733281565 0.5285195282502061 -0.1859540684094903 0 0 0
78 1 2 -2.891491945491908 4.724034905846915 -0.3233084562531978 0 -1 0
24 1 2 -6.2366153230493175 4.589413871380654 0.7543645210531426 0 -1 0
58 1 2 -6.523630998350962 1.5550324688252668 -0.8421463535735757 0 0 0
59 1 2 -6.208114520104689 1.8723406552397162 -1.9049108551911285 0 0 0
60 1 2 -6.502207376957029 2.402139875700666 -0.9413937841858631 0 0 0
61 1 2 -5.6247995496096665 2.539980667074107 -1.784610453587116 0 0 0
62 1 2 -4.616913590567622 2.5199109718876653 1.5631964765410138 0 0 -1
63 1 2 -4.142515533638901 2.5560272811755773 0.47978848520568224 0 0 -1
64 1 2 -3.5942636512123562 2.297971740069948 1.4993253472876682 0 0 -1
65 1 2 -2.6615662366743997 2.5929441387789036 -1.745016254529919 0 0 0
74 1 2 1.8980986423089317 -4.687787307619182 1.929394990777479 0 1 0
32 1 2 0.3703055472008567 0.019545925423210785 1.5901877531996722 0 0 0
73 1 2 1.903790127074829 4.755812374201167 0.7489865124868421 0 0 0
29 1 2 -1.291988010805926 0.3503651901595663 1.070265261146928 0 0 0
79 1 2 -2.2822330596535725 4.6126929915220956 0.6421759724137849 0 -1 0
33 1 2 0.7511263268740794 0.2834806604122715 -1.3010022804553163 0 0 1
66 1 2 -2.2732387732885098 1.8267515180946048 -0.9229001600170942 0 0 0
3 1 1 -1.5975720465310679 2.444289921902574 -1.7714131064539544 0 0 0
27 1 2 -1.529866039634006 1.8034683806353597 -0.7467524815331134 0 0 0
28 1 2 -1.5532500496755905 0.8365034522301372 0.00039789389418853384 0 0 0
67 1 2 -1.090068357110129 2.378979245027662 -0.6757367747144001 0 0 0
68 1 2 -0.002569708183859761 2.805224259848954 -0.28730754013533394 0 0 0
69 1 2 0.3119894987506038 2.7872207897985533 0.8723245531776085 0 0 0
70 1 2 0.6263312792352896 3.4974794085915684 -0.05257557161054149 0 0 0
71 1 2 0.6933521145878073 3.191021752793278 1.1056798844410816 0 0 0
72 1 2 1.3775061546396938 4.038595092087534 1.5399541068780773 0 0 0
75 1 2 2.830674156161722 -4.744757120229668 1.1705693658514542 0 1 0
5 1 1 4.086920511108153 4.359793248734607 -0.5715003945685493 0 0 0
37 1 2 4.646632745531107 4.6390889893293386 0.4503263823215804 0 0 0
50 1 2 2.6145997306141218 1.966180704507472 -0.7714659303270237 0 0 0
40 1 2 6.765924493734988 3.952593331476585 1.3048772956242565 0 0 0
56 1 2 5.12580149429817 0.03352556916583097 1.2925769902318736 0 0 0
55 1 2 4.70532058620216 0.05724473115127267 0.18654296759152447 0 0 0
46 1 2 6.909068742456213 0.23818706846732163 1.1569529013082842 0 0 0
53 1 2 4.029541458040418 0.30577403801306036 -0.12713342695928145 0 0 0
54 1 2 4.092678927053134 0.730864777473184 0.9861457510995575 0 0 0
52 1 2 3.2286248886908346 1.047014934519857 -0.5279067379910165 0 0 0
45 1 2 6.569809037917015 1.0076198701039512 -1.9775171924869388 0 0 1
42 1 2 6.543389369556534 2.534792616804027 -0.9754444837636749 0 0 1
43 1 2 6.630186313723998 2.147002214854094 1.8669732651780009 0 0 0
44 1 2 6.327887646676633 1.7626133682911436 -1.0778458525201216 0 0 1
49 1 2 3.473094577414289 2.6619851998957107 -1.2177452202818662 0 0 0
51 1 2 3.4262323883261647 1.7308393859063365 -1.497306842533207 0 0 0
47 1 2 4.241153655461606 3.483466961941126 0.31382997040536037 0 0 0
48 1 2 4.091283114860882 3.62362698275484 -0.8187408591687265 0 0 0
41 1 2 6.687315851579499 3.5355755381644887 -1.5207702380833583 0 0 1

Velocities

22 0.01103413156052634 0.016396488468284613 0.009858769789624423
15 -0.016944322918270985 0.004711196413528039 -0.0019084733091234304
16 0.009255061401627587 0.03733166956122436 0.0037797485940600094
14 -0.012413123567968885 -0.01752048523796719 0.0020981544941458246
19 0.013387886779752832 0.014267989190378107 0.0032795021602982084
20 0.0008526550276521165 0.003984620161281872 0.014100442024505475
21 0.0019819513752902607 0.03659070327948005 0.0038399498053986354
18 0.0005380216028373821 -0.009139241872314453 0.00878003393884312
12 0.011816746727838796 0.0028554281462354115 -0.019036153266149953
11 -0.008806761829446043 -0.012603441940055008 -0.011178999426007629
17 -0.005719770958228858 -0.018355317156447924 0.017019451503822197
8 0.00048786874071990856 -0.020657760329511304 0.002969457361644076
10 -0.016986330327229363 0.014568618362456947 -0.013339014236434193
2 -0.010351094683117788 -0.014317791774914993 -0.014092075114222327
7 0.00795863674024999 -0.012106679788626234 -0.002858244840669889
13 0.018461859976710987 -0.0009541311492189105 0.00766583961516571
9 0.0037490709800259833 0.009558912626220382 0.023301428669583145
23 -0.012171452069008557 -0.005986300851131942 -0.0015688987635228248
26 -0.009363192458544676 0.030888324132355316 -0.0009704775557062733
77 -0.0025410936528932047 0.010125175764315717 0.013418320138892992
25 0.003654889244576119 0.010070120388001317 0.01260336854113103
82 -0.007886687841393443 0.013923107071076747 0.005967117697432384
83 -0.009083502752452241 -0.0009189926284067875 0.00769580141735545
84 -0.010078062012413043 0.007647047751163138 -0.01493307358054456
85 -0.007661954491926156 -0.003513551412032245 -0.01061624373183042
86 -0.011236498138717282 0.01772117241401805 -0.020011957158735726
4 -0.023369262363178336 0.0044168982483292684 -0.006370005177555453
35 0.00431323556949013 -0.0025252788484176696 0.015435616679294445
36 -0.003331372694805966 -0.020580141556144172 -0.01209209009621394
87 0.014617220113294993 0.021853092774653454 0.003374777021167857
81 -0.028465252531798876 0.010118715350547725 0.0030837421014138057
30 0.005103810968500056 0.00795892520592359 0.013173305587228352
31 0.02693205117845037 -0.006652333742259145 0.01636227662951725
80 -0.010113574320961905 0.008448986259068772 0.023040206733055565
34 0.0006561299555568397 -0.025109585705047857 -0.005314101965060448
88 0.0006734640221622039 -0.022662567516096327 -0.004225830697645276
89 -0.0018920521494350082 -0.03172152482011404 0.0006374625390434537
90 0.002197617358612098 0.007449344223312122 -0.009415827376810215
91 -0.005551231093339439 -0.009739845373159068 -0.004319098320596137
92 0.02531608516525874 0.02287551911728891 0.011646978385002262
93 -0.01717393461653151 0.025169228051307155 0.005539928291944996
94 -0.00014445395025055842 0.014126176447061285 -0.007454711239907586
95 0.02073762127587501 0.022740430230893047 -0.002749345299309136
39 0.02130518533463819 0.010252716324734346 0.014510922105492222
76 -0.01715907780904271 -0.004926948552767222 -7.228143537235605e-05
96 -0.03426907231318169 -0.00434743547716681 -0.007681480119838736
38 -0.012755643634601596 0.019488909285163933 0.009578639370552304
6 -0.02211208978056401 -0.004141022877067431 0.0034534512114561653
1 0.0003814044874737631 -0.0365485569297018 0.006978906639641574
57 0.027407417171495405 0.015052449551184231 0.025679522170691745
78 0.0181983917570263 -0.012009026061969373 -0.004696009658091459
24 0.02351331798011043 0.005365079671903301 -0.010473241204628057
58 -0.013148675620163414 0.016287883023918454 0.0022381946398020614
59 -0.013629343179316198 0.014392821865499979 -0.022798925634535623
60 -0.018460581330014013 -0.0055788646786445505 -0.052569859969284205
61 0.05457732717418795 -0.017911979155775044 0.01984771334334075
62 0.011494531474263088 0.005436704146124654 -0.011247246000242433
63 0.0010484656783998042 -0.005523601020823735 -0.011958099068367247
64 0.03846970170385074 0.03069572840429917 -0.004609009488687954
65 -0.005476889079882341 -0.016267859546928106 0.015725387726834957
74 -0.007922782314121371 0.008373908588215956 -0.00034593647307129555
32 0.011672601347943559 0.0015506411778780451 0.003894932126175708
73 0.026748230915361253 0.01781702480320281 -0.021669355199421692
29 -0.022288842001443505 0.01407661726372694 0.017617326979165307
79 -0.011770633506167793 -0.020980941947521564 -0.009591210799832548
33 0.004654810584723429 -0.0067423561362425204 -7.221733474874548e-05
66 0.0032806460104672524 -0.015566677225728904 0.01261271832054861
3 0.012229688376186971 -0.0011082910106082122 -0.016912170362293397
27 -0.00825412760326968 -0.014451463269373742 0.006466118323096983
28 -0.012209194561672793 -0.026578938492121874 -0.0064026087454453415
67 0.01397979772922077 0.004667285087615017 0.006750747497679276
68 0.0135155626977929 -0.026964289305016684 -0.013984093787076726
69 0.012756463225274862 -0.02880747017161351 -0.019599490616939302
70 0.002998208093948159 -0.014953323098710898 0.004411081716028422
71 -0.03849705890132411 0.0012741709003820947 -0.01961404609720279
72 0.02112058318254125 -0.01780677525414912 0.027800087036509772
75 -0.02245782973279215 -0.01070251070439936 0.004366270628424788
5 0.009269480542529558 0.028171581494942057 -0.003186362209795718
37 0.013898740620353322 -0.0091820709201139 -0.010378556655164163
50 -0.015247362156856445 -0.003169440664258827 -0.009745605704911859
40 0.007212206965626275 -0.024415669824818034 0.0009860119225800418
56 0.0011942715138080922 0.011328464497071498 -0.011431086957412245
55 0.009882322211476677 -0.01451489710761612 -0.02078425211042139
46 0.012938990577447329 -0.022562538729284355 -0.00013525645297462726
53 0.007663321228557527 0.003996418927195051 -0.00041322053431008923
54 -0.010196776399742898 -0.00307133156542949 0.01441194622416622
52 -0.020396410296380615 -0.009497536167098098 0.0065705531356460845
45 -0.008916576437130116 0.004406367307951641 -0.004188747141569088
42 -0.010967428649596545 -0.02252660546107224 -0.01289421567883052
43 0.007850293386622196 0.035357126135615174 0.019219177373817075
44 -0.022012921212238988 0.014944678834555799 0.001987841442294296
49 -0.02264791788837918 0.032249836718089266 -0.002748154524436572
51 -0.021629738369794167 -0.031116326266033514 0.02412299886792143
47 0.03582745422475535 0.019783726847955284 -0.027572387236105805
48 0.032051975359931276 -0.021334179932422506 0.039764599376285646
41 -0.017155453121435602 -0.0023941312393044715 -0.01743707954093152

Bonds

1 1 22 23
2 1 15 16
3 1 16 2
4 1 14 15
5 1 19 20
6 1 20 21
7 1 21 22
8 1 18 19
9 1 12 13
10 1 11 12
11 1 17 18
12 1 8 9
13 1 10 11
14 1 2 77
15 1 7 8
16 1 13 14
17 1 9 10
18 1 23 24
19 1 26 2
20 1 77 78
21 1 25 26
22 1 82 83
23 1 83 84
24 1 84 85
25 1 85 86
26 1 86 4
27 1 4 87
28 1 35 36
29 1 36 4
30 1 87 88
31 1 81 82
32 1 30 31
33 1 31 32
34 1 80 81
35 1 34 35
36 1 88 89
37 1 89 90
38 1 90 91
39 1 91 92
40 1 92 93
41 1 93 94
42 1 94 95
43 1 95 96
44 1 39 40
45 1 76 5
46 1 96 6
47 1 38 39
48 1 1 7
49 1 1 17
50 1 1 57
51 1 57 58
52 1 78 79
53 1 24 25
54 1 58 59
55 1 59 60
56 1 60 61
57 1 61 62
58 1 62 63
59 1 63 64
60 1 64 65
61 1 65 66
62 1 74 75
63 1 32 33
64 1 73 74
65 1 29 30
66 1 79 80
67 1 33 34
68 1 66 3
69 1 3 27
70 1 3 67
71 1 27 28
72 1 28 29
73 1 67 68
74 1 68 69
75 1 69 70
76 1 70 71
77 1 71 72
78 1 72 73
79 1 75 76
80 1 5 37
81 1 5 47
82 1 37 38
83 1 50 51
84 1 40 41
85 1 56 6
86 1 55 56
87 1 46 6
88 1 53 54
89 1 54 55
90 1 52 53
91 1 45 46
92 1 42 43
93 1 43 44
94 1 44 45
95 1 49 50
96 1 51 52
97 1 47 48
98 1 48 49
99 1 41 42
